sex year ahe98
1 1992 11.1711177825928
1 1992 17.3152313232422
2 1992 14.5224523544312
2 1992 11.7296733856201
1 1992 11.6179618835449
2 1992 6.70267009735107
1 1992 13.9638957977295
2 1992 39.0989112854004
2 1992 6.70267009735107
2 1992 14.8451728820801
1 1992 11.1711177825928
2 1992 20.1080093383789
1 1992 33.5133514404297
2 1992 22.3422355651855
2 1992 13.4053401947021
2 1992 12.2257719039917
2 1992 13.8521842956543
1 1992 12.9896697998047
1 1992 11.1711177825928
2 1992 19.6633987426758
2 1992 29.0449047088623
1 1992 14.8948221206665
2 1992 16.1981182098389
2 1992 13.9638957977295
2 1994 14.9856615066528
1 1994 6.04321432113647
1 1994 14.8058757781982
2 1994 19.0361251831055
1 1994 20.6224689483643
1 1994 18.507345199585
1 1994 12.1619691848755
1 1994 9.16554164886475
2 1994 4.23024988174438
1 1994 6.28494310379028
2 1994 20.6476497650146
1 1994 12.1619691848755
1 1994 11.8053493499756
2 1994 18.507345199585
1 1994 15.8634376525879
1 1994 11.1044073104858
2 1994 13.7483129501343
1 1994 29.082971572876
2 1994 14.2903137207031
1 1994 15.8634376525879
2 1994 11.3687973022461
2 1994 10.6360578536987
2 1994 6.87415647506714
2 1994 14.4510641098022
2 1994 10.3954439163208
1 1994 14.3828506469727
1 1994 13.2195320129395
1 1994 21.151252746582
1 1994 12.2207221984863
2 1994 21.5659809112549
2 1994 10.0468435287476
1 1994 22.8433494567871
2 1994 18.507345199585
1 1994 15.8634376525879
2 1994 23.2663764953613
2 1994 10.4602546691895
1 1994 20.0936870574951
2 1994 17.9785633087158
1 1994 18.507345199585
1 1994 13.2195320129395
1 1994 18.3310832977295
2 1994 14.1008338928223
1 1994 12.8670110702515
1 1994 28.5541877746582
1 1994 13.2195320129395
1 1994 16.9209995269775
2 1994 9.87058353424072
2 1994 20.0936870574951
2 1994 13.2195320129395
1 1994 16.9209995269775
2 1994 26.4390640258789
1 1994 8.18352031707764
1 1994 20.9873275756836
2 1994 7.5430645942688
2 1994 11.6331882476807
2 1994 12.4557361602783
1 1994 18.8011112213135
1 1994 9.57792472839355
1 1994 10.0468435287476
2 1994 10.575626373291
2 1994 6.87415647506714
2 1994 12.3382301330566
2 1994 12.6907510757446
1 1994 28.2016677856445
2 1994 19.7411670684814
2 1994 15.8634376525879
1 1994 13.5368003845215
2 1994 10.575626373291
2 1994 21.7387866973877
2 1994 15.0408897399902
1 1994 17.9785633087158
2 1994 10.575626373291
1 1994 20.6812229156494
2 1994 15.3497648239136
2 1994 12.1619691848755
2 1994 11.6331882476807
1 1994 12.6907510757446
2 1994 7.14912271499634
1 1994 16.3266506195068
2 1994 10.3406114578247
1 1994 14.8058757781982
2 1994 15.1934719085693
2 1994 18.357873916626
1 1994 25.8452434539795
1 1994 24.323938369751
1 1994 7.46514701843262
2 1994 12.4369354248047
1 1994 19.9975452423096
2 1994 15.0408897399902
2 1994 14.5708608627319
2 1994 9.51806259155273
1 1994 20.6224689483643
1 1994 18.3923931121826
2 1994 32.3144111633301
2 1994 4.23024988174438
1 1994 22.7375946044922
2 1994 13.7483129501343
2 1994 15.8634376525879
2 1994 9.06482219696045
1 1994 16.6566104888916
2 1994 16.9209995269775
1 1994 15.8634376525879
1 1994 9.22963619232178
1 1994 9.72957611083984
2 1994 22.2088146209717
1 1994 12.5027389526367
1 1994 28.0254077911377
1 1994 18.4720935821533
2 1994 11.5370464324951
2 1994 11.6331882476807
2 1994 18.3310832977295
1 1994 21.151252746582
1 1994 35.8067207336426
2 1994 12.1619691848755
2 1994 21.151252746582
2 1994 8.6191349029541
2 1994 15.0702667236328
1 1994 25.3815021514893
1 1994 17.4497833251953
2 1994 12.6907510757446
1 1994 19.3886451721191
1 1994 13.2195320129395
1 1994 15.6519260406494
2 1994 22.8433494567871
2 1994 11.5491323471069
1 1994 16.9209995269775
1 1994 16.1278285980225
1 1994 23.7951564788818
2 1994 22.2088146209717
1 1994 12.6907510757446
1 1994 11.9857091903687
1 1994 33.3132209777832
2 1994 24.3419170379639
2 1994 13.7483129501343
1 1994 12.1443433761597
1 1994 19.0361251831055
1 1994 7.80481147766113
1 1994 23.7951564788818
2 1994 13.7483129501343
1 1994 25.3815021514893
2 1994 21.549783706665
2 1994 19.3886451721191
1 1994 14.8058757781982
1 1994 41.2449378967285
2 1994 15.0173873901367
2 1994 13.9598255157471
2 1994 37.0146903991699
1 1994 20.0936870574951
2 1994 16.9209995269775
2 1994 13.899393081665
1 1994 10.575626373291
2 1994 12.1619691848755
2 1994 16.9209995269775
1 1994 17.2549686431885
1 1994 21.151252746582
1 1994 14.541485786438
1 1994 18.3923931121826
1 1994 21.7857875823975
2 1994 19.0361251831055
2 1994 14.5896625518799
1 1994 21.151252746582
2 1994 17.4497833251953
2 1994 8.47064399719238
2 1994 18.507345199585
1 1994 13.2195320129395
2 1994 18.507345199585
1 1994 18.507345199585
2 1994 16.392219543457
2 1994 16.4509735107422
2 1994 12.6484479904175
1 1994 21.151252746582
2 1994 21.151252746582
1 1994 8.0374755859375
1 1994 22.514331817627
1 1994 19.2241363525391
2 1994 8.95332431793213
1 1994 10.2734642028809
1 1994 16.9209995269775
1 1994 21.151252746582
2 1994 14.1008338928223
1 1994 22.0325527191162
2 1994 10.9823808670044
1 1994 20.3052005767822
1 1994 19.846923828125
2 1994 10.575626373291
2 1994 20.0936870574951
2 1994 14.8058757781982
1 1994 29.0074310302734
2 1994 21.151252746582
1 1994 14.4533548355103
1 1994 21.151252746582
1 1994 26.4390640258789
2 1994 25.3815021514893
2 1994 10.0468435287476
1 1994 22.7375946044922
2 1994 12.1619691848755
2 1994 15.0285205841064
2 1994 6.69789600372314
1 1994 15.8634376525879
2 1994 10.575626373291
1 1994 14.8058757781982
2 1994 19.797571182251
1 1994 16.6566104888916
1 1994 27.4966259002686
2 1994 23.7951564788818
2 1994 10.4129238128662
2 1994 12.2207221984863
1 1994 32.6882972717285
1 1994 7.19142532348633
2 1994 39.6585960388184
1 1994 24.1124248504639
1 1994 28.2016677856445
2 1994 19.0361251831055
2 1994 12.4263591766357
1 1994 11.1524782180786
2 1994 16.074951171875
2 1994 10.1526002883911
1 1994 15.8634376525879
1 1994 23.2663764953613
2 1994 14.1008338928223
1 1994 5.38395500183105
1 1994 20.6812229156494
2 1994 6.29837274551392
1 1994 19.8398742675781
2 1994 13.7483129501343
2 1994 18.1296443939209
1 1994 16.9209995269775
1 1994 15.5109167098999
1 1994 6.87415647506714
2 1994 15.8634376525879
2 1994 12.1619691848755
1 1994 12.1619691848755
1 1994 10.355299949646
1 1994 26.7915840148926
1 1994 19.0361251831055
1 1994 15.8634376525879
1 1994 41.2449378967285
1 1994 26.4390640258789
1 1994 21.151252746582
2 1994 21.6800327301025
1 1994 26.4390640258789
1 1994 5.49932527542114
1 1994 13.4129877090454
2 1994 11.7506952285767
2 1994 20.9162368774414
2 1994 13.4839220046997
1 1994 14.8058757781982
1 1994 15.8634376525879
2 1994 21.151252746582
1 1994 22.8433494567871
2 1994 11.1437473297119
1 1994 27.8305931091309
2 1994 15.8634376525879
1 1994 23.2663764953613
1 1994 7.93171882629395
1 1994 8.24898815155029
1 1994 21.6800327301025
2 1994 17.2549686431885
2 1994 9.51806259155273
1 1994 30.5518074035645
1 1994 23.2663764953613
2 1994 9.07388687133789
1 1994 18.8011112213135
2 1994 12.1619691848755
1 1994 15.9809455871582
2 1994 18.8011112213135
1 1994 10.2734642028809
2 1994 24.323938369751
2 1994 28.8714580535889
2 1994 18.1900768280029
1 1994 12.1619691848755
1 1994 15.990345954895
1 1994 16.1152381896973
1 1994 29.6117515563965
2 1994 14.8058757781982
1 1994 30.2625598907471
1 1994 18.3310832977295
1 1994 12.8418312072754
2 1994 14.1008338928223
2 1994 20.0936870574951
2 1994 11.5370464324951
2 1994 9.89878559112549
1 1994 10.8684883117676
1 1994 6.34537553787231
1 1994 13.5368003845215
2 1994 13.7483129501343
1 1994 5.49932527542114
1 1994 25.3815021514893
2 1994 16.9209995269775
1 1994 35.4283485412598
2 1994 29.082971572876
2 1994 5.64033365249634
2 1994 30.5518074035645
1 1994 22.3598937988281
1 1994 15.8634376525879
2 1994 11.6331882476807
1 1994 6.87415647506714
2 1994 21.6800327301025
1 1994 19.5649070739746
1 1994 16.9209995269775
1 1994 18.507345199585
1 1994 21.151252746582
2 1994 12.1619691848755
1 1994 22.2088146209717
1 1994 14.6135921478271
1 1994 19.3886451721191
1 1994 30.4578018188477
1 1994 10.575626373291
2 1994 21.151252746582
1 1994 33.8419990539551
2 1994 20.3580780029297
1 1994 34.7820587158203
2 1994 19.9761810302734
1 1994 29.6117515563965
1 1994 12.6907510757446
2 1994 12.6907510757446
1 1994 28.2016677856445
2 1994 22.9642162322998
2 1994 19.3382873535156
1 1994 23.2663764953613
1 1994 17.3440265655518
1 1994 7.93171882629395
1 1994 24.9114723205566
2 1994 30.5518074035645
1 1994 21.151252746582
2 1994 10.2344760894775
1 1994 23.5013904571533
1 1994 11.7087278366089
2 1994 22.547233581543
1 1994 24.0355129241943
1 1994 18.8011112213135
1 1994 17.8610572814941
1 1994 12.0864286422729
1 1994 10.4656391143799
1 1994 38.0722503662109
1 1994 12.6907510757446
2 1994 10.0190143585205
2 1994 17.1853904724121
2 1994 15.3346567153931
2 1994 10.575626373291
2 1994 20.2111949920654
1 1994 32.7844390869141
1 1994 23.7951564788818
2 1994 11.1044073104858
1 1994 12.6378726959229
2 1994 11.4084558486938
2 1994 16.392219543457
1 1994 13.7483129501343
1 1994 12.0864286422729
1 1994 13.8658199310303
1 1994 20.2447681427002
2 1994 9.06436920166016
2 1994 9.58856773376465
2 1994 13.2195320129395
1 1994 14.5037155151367
1 1994 12.6907510757446
1 1994 19.8821754455566
1 1994 26.3861865997314
2 1994 16.5780086517334
1 1994 27.4966259002686
1 1994 13.7483129501343
1 1994 14.4674549102783
1 1994 8.40372371673584
2 1994 13.2195320129395
2 1994 14.1008338928223
1 1994 23.7951564788818
2 1994 15.1080360412598
2 1994 15.8634376525879
1 1994 8.46049976348877
1 1994 12.1619691848755
2 1994 20.0936870574951
2 1994 8.46049976348877
2 1994 16.3166790008545
2 1994 15.8634376525879
2 1994 31.7268753051758
1 1994 8.98928165435791
1 1994 14.664867401123
2 1994 24.323938369751
1 1994 8.59269523620605
1 1994 26.4390640258789
2 1994 21.151252746582
1 1994 25.9792537689209
1 1994 18.1296443939209
1 1994 8.46049976348877
2 1994 22.6469478607178
2 1994 16.0304222106934
1 1994 13.2195320129395
2 1994 12.8082571029663
2 1994 7.93171882629395
2 1994 18.507345199585
2 1994 13.4598875045776
2 1994 7.93171882629395
2 1994 16.4979763031006
2 1994 10.575626373291
2 1994 19.2476387023926
1 1994 5.13673210144043
1 1994 12.6907510757446
1 1994 21.151252746582
2 1994 7.40293788909912
1 1994 25.3815021514893
2 1994 16.9209995269775
2 1994 16.9209995269775
2 1994 18.507345199585
1 1994 6.34537553787231
2 1994 32.9959526062012
1 1994 16.9209995269775
1 1994 15.0702667236328
2 1994 10.575626373291
2 1994 21.1517810821533
1 1994 11.6331882476807
1 1994 8.13509654998779
2 1994 15.3346567153931
2 1994 33.237678527832
1 1994 15.8634376525879
2 1994 13.2195320129395
1 1994 25.3815021514893
1 1994 15.8634376525879
2 1994 9.09503841400146
1 1994 6.34537553787231
1 1994 16.4829254150391
2 1994 22.2088146209717
2 1994 12.6907510757446
1 1994 10.575626373291
2 1994 23.2542896270752
1 1994 21.151252746582
2 1994 18.507345199585
2 1994 18.507345199585
1 1994 21.151252746582
2 1994 36.192138671875
1 1994 15.8634376525879
2 1994 20.0936870574951
2 1994 22.8433494567871
2 1994 7.40293788909912
1 1994 27.2616138458252
2 1994 17.4497833251953
1 1994 21.6800327301025
1 1994 18.2263355255127
2 1994 15.0499277114868
2 1994 20.9162368774414
2 1994 13.7483129501343
2 1994 8.46049976348877
1 1994 13.2195320129395
1 1994 21.151252746582
2 1994 15.8634376525879
1 1994 8.40372371673584
2 1994 13.7483129501343
2 1994 8.24898815155029
2 1994 9.72957611083984
2 1994 20.0936870574951
1 1994 9.51806259155273
1 1994 15.8634376525879
1 1994 14.8058757781982
2 1994 29.0074310302734
2 1994 25.0475330352783
1 1994 30.6136512756348
2 1994 15.8634376525879
1 1994 16.3040885925293
2 1994 15.8634376525879
1 1994 18.1296443939209
2 1994 12.6007452011108
2 1994 18.507345199585
2 1994 18.507345199585
2 1994 16.9209995269775
2 1994 15.5109167098999
1 1994 10.575626373291
1 1994 9.51806259155273
1 1994 18.507345199585
1 1994 19.0361251831055
2 1994 21.8386669158936
1 1994 23.2663764953613
2 1994 31.7268753051758
1 1994 9.62381935119629
1 1994 20.0936870574951
1 1994 18.507345199585
1 1994 14.8058757781982
2 1994 7.93171882629395
1 1994 12.6907510757446
2 1994 14.5970077514648
2 1994 11.6331882476807
1 1994 13.7483129501343
1 1994 8.98928165435791
1 1994 12.6907510757446
1 1994 14.8058757781982
2 1994 18.8011112213135
2 1994 21.151252746582
1 1994 21.151252746582
1 1994 8.98928165435791
1 1994 8.98928165435791
2 1994 25.8515300750732
2 1994 14.2770938873291
1 1994 7.93171882629395
1 1994 39.1779327392578
1 1994 10.8994026184082
1 1994 20.0746517181396
2 1994 9.72957611083984
1 1994 21.151252746582
1 1994 23.2663764953613
1 1994 25.3815021514893
1 1994 25.9858226776123
2 1994 12.1619691848755
2 1994 15.8634376525879
1 1994 21.7857875823975
1 1994 23.7951564788818
1 1994 13.7668199539185
1 1994 12.1443433761597
2 1994 15.8713693618774
1 1994 12.6907510757446
1 1994 31.3038520812988
1 1994 34.3707809448242
2 1994 13.2195320129395
1 1994 10.575626373291
1 1994 6.87415647506714
2 1994 6.87415647506714
1 1994 14.5037155151367
2 1994 14.8058757781982
1 1994 23.2663764953613
2 1994 13.7483129501343
2 1994 13.7483129501343
1 1994 22.5613346099854
2 1994 14.2770938873291
1 1994 16.074951171875
1 1994 13.3781661987305
2 1994 20.28102684021
2 1994 11.6331882476807
1 1994 14.0169343948364
2 1994 11.6331882476807
2 1994 20.2111949920654
2 1994 18.1900768280029
2 1994 5.44644689559937
1 1994 14.3828506469727
2 1994 23.7951564788818
1 1994 17.9785633087158
2 1994 10.575626373291
1 1994 15.1583967208862
2 1994 13.2195320129395
1 1994 26.0865421295166
2 1994 31.7268753051758
2 1994 19.1368465423584
1 1994 11.3221406936646
2 1994 14.6378746032715
1 1994 23.7951564788818
2 1994 15.8634376525879
2 1994 14.8058757781982
2 1994 21.151252746582
1 1994 26.4390640258789
1 1994 12.2677249908447
2 1994 20.8868598937988
1 1994 17.7670516967773
2 1994 9.37384986877441
1 1994 21.574275970459
1 1994 16.9209995269775
1 1994 23.2663764953613
2 1994 12.5028066635132
2 1994 11.731894493103
1 1994 10.9986505508423
1 1994 14.1008338928223
1 1994 13.4944982528687
1 1994 7.33243370056152
1 1994 21.151252746582
1 1994 15.8634376525879
1 1994 24.5354499816895
2 1994 23.5836448669434
1 1994 15.7123575210571
2 1994 15.8634376525879
1 1994 15.8634376525879
1 1994 14.7723016738892
1 1994 13.2810182571411
1 1994 6.87415647506714
1 1994 33.4894790649414
1 1994 12.5698862075806
2 1994 25.1800594329834
2 1994 12.1619691848755
1 1994 16.9209995269775
1 1994 9.51806259155273
1 1994 19.5649070739746
1 1994 14.2982454299927
2 1994 29.6117515563965
2 1994 12.6907510757446
1 1994 27.232234954834
2 1994 30.1405334472656
2 1994 11.1678600311279
2 1994 13.325288772583
2 1994 13.7483129501343
2 1994 20.5637149810791
1 1994 11.6331882476807
1 1994 15.8634376525879
2 1994 11.1044073104858
1 1994 10.575626373291
1 1994 35.252082824707
2 1994 21.6212787628174
2 1994 17.8274841308594
1 1994 11.7506952285767
2 1994 21.151252746582
2 1994 19.4814167022705
1 1994 23.7951564788818
2 1994 21.8386669158936
2 1994 13.0936317443848
1 1994 28.8426151275635
2 1994 13.7483129501343
2 1994 21.151252746582
2 1994 21.151252746582
2 1994 13.2195320129395
1 1994 22.2088146209717
2 1994 9.40055561065674
1 1994 16.4509735107422
2 1994 28.2016677856445
1 1994 16.4509735107422
2 1994 10.575626373291
2 1994 9.72957611083984
1 1994 22.6620540618896
1 1994 31.1500244140625
2 1994 22.2088146209717
1 1994 28.2016677856445
1 1994 24.8527183532715
1 1994 18.507345199585
1 1994 17.3910293579102
1 1994 15.8634376525879
1 1994 17.811580657959
2 1994 8.98928165435791
1 1994 21.151252746582
2 1994 4.71355628967285
2 1994 13.4159364700317
1 1994 18.633243560791
1 1994 13.6308069229126
2 1994 11.4331083297729
1 1994 13.2195320129395
2 1994 17.4497833251953
2 1994 16.074951171875
2 1994 11.2101631164551
1 1994 33.8419990539551
1 1994 28.2016677856445
2 1994 23.1606197357178
2 1994 15.8634376525879
1 1994 25.6836624145508
2 1994 28.4484329223633
2 1994 14.8058757781982
2 1994 14.8058757781982
1 1994 11.6331882476807
1 1994 21.151252746582
2 1994 20.2111949920654
2 1994 17.1325130462646
2 1994 21.151252746582
1 1994 25.3815021514893
1 1994 26.4390640258789
1 1994 13.2195320129395
1 1994 19.5649070739746
2 1994 18.507345199585
1 1994 19.0361251831055
1 1994 19.0361251831055
2 1994 16.698356628418
1 1994 11.2806673049927
2 1994 14.1008338928223
1 1994 30.3308944702148
2 1994 28.3426761627197
1 1994 7.45100879669189
1 1994 18.507345199585
2 1994 28.0254077911377
1 1994 19.9426078796387
2 1994 29.082971572876
1 1994 5.38395500183105
1 1994 25.9102821350098
1 1994 25.3815021514893
2 1994 7.93171882629395
1 1994 30.2160720825195
1 1994 12.0864286422729
1 1994 22.2088146209717
2 1994 21.151252746582
2 1994 15.8634376525879
1 1994 10.575626373291
1 1994 10.575626373291
1 1994 40.0992469787598
2 1994 11.6331882476807
2 1994 12.6907510757446
2 1994 10.1303358078003
2 1994 11.2806673049927
2 1994 8.19610977172852
2 1994 16.074951171875
1 1994 21.151252746582
2 1994 23.0313606262207
2 1994 24.323938369751
2 1994 13.7197303771973
1 1994 34.3707809448242
1 1994 26.9237785339355
1 1994 8.41396808624268
2 1994 12.3382301330566
2 1994 26.4390640258789
2 1994 21.6800327301025
1 1994 7.66732835769653
1 1994 10.355299949646
1 1994 13.2195320129395
2 1994 15.3346567153931
1 1994 7.33243370056152
1 1994 44.6526412963867
2 1994 24.5944766998291
1 1994 33.8419990539551
1 1994 40.8784942626953
2 1994 19.5649070739746
1 1994 13.2195320129395
2 1994 18.507345199585
2 1994 17.7670516967773
1 1994 16.7094879150391
2 1994 28.5541877746582
2 1994 9.87058353424072
2 1994 11.4569282531738
2 1994 15.4404134750366
1 1994 18.507345199585
1 1994 15.562032699585
1 1994 12.2207221984863
2 1994 20.5637149810791
1 1994 13.2195320129395
1 1994 13.3675899505615
1 1994 6.36737251281738
1 1994 16.4979763031006
1 1994 10.8400163650513
1 1994 18.507345199585
1 1994 15.5109167098999
1 1994 7.69905519485474
1 1994 10.1737518310547
2 1994 31.4918632507324
1 1994 7.97402143478394
2 1994 15.0173873901367
1 1994 19.7411670684814
1 1994 8.81302070617676
2 1994 11.9216146469116
2 1994 15.5109167098999
1 1994 15.8634376525879
1 1994 14.8058757781982
2 1994 13.5368003845215
2 1994 18.8011112213135
2 1994 13.2195320129395
2 1994 14.2770938873291
1 1994 26.650577545166
2 1994 10.575626373291
2 1994 12.6907510757446
2 1994 13.7483129501343
1 1994 8.46049976348877
2 1994 11.4569282531738
1 1994 18.507345199585
1 1994 20.0746517181396
2 1994 17.9785633087158
1 1994 27.4966259002686
2 1994 16.7179489135742
1 1994 14.278151512146
1 1994 23.5013904571533
1 1994 8.98928165435791
1 1994 6.87415647506714
1 1994 6.87415647506714
1 1994 16.7136344909668
2 1994 7.40293788909912
1 1994 19.0361251831055
1 1994 24.323938369751
1 1994 7.52044486999512
1 1994 12.6907510757446
2 1994 13.5368003845215
1 1994 12.6907510757446
2 1994 9.83533096313477
1 1994 23.5013904571533
2 1994 7.93171882629395
2 1994 8.46049976348877
2 1994 9.51806259155273
2 1994 9.18054294586182
2 1994 17.5332736968994
1 1994 21.7108783721924
2 1994 13.2195320129395
1 1994 27.4966259002686
2 1994 11.7506952285767
1 1994 18.3310832977295
1 1994 27.4966259002686
1 1994 17.8610572814941
1 1994 16.6509857177734
2 1994 12.3382301330566
2 1994 22.8433494567871
1 1994 25.3815021514893
1 1994 14.2770938873291
1 1994 22.6620540618896
2 1994 15.8634376525879
2 1994 22.4732036590576
1 1994 16.1807060241699
1 1994 29.082971572876
2 1994 26.4390640258789
1 1994 13.2195320129395
2 1994 13.2195320129395
2 1994 21.151252746582
1 1994 7.79256582260132
1 1994 9.40055561065674
2 1994 22.4732036590576
2 1994 12.6907510757446
1 1994 29.082971572876
2 1994 16.7179489135742
2 1994 23.9714183807373
2 1994 14.4719085693359
2 1994 17.4497833251953
2 1994 16.9209995269775
1 1994 12.0864286422729
2 1994 4.05933094024658
1 1994 9.14791584014893
2 1994 12.3382301330566
2 1994 12.6907510757446
2 1994 21.151252746582
2 1994 9.24349689483643
2 1994 27.194465637207
1 1994 16.4979763031006
1 1994 6.00695514678955
1 1994 18.2429542541504
2 1994 10.0190143585205
1 1994 14.8587532043457
2 1994 8.57800769805908
2 1994 12.3382301330566
1 1994 7.98459720611572
2 1994 10.0720243453979
1 1994 23.7364025115967
1 1994 19.2711410522461
1 1994 17.3910293579102
2 1994 21.151252746582
1 1994 28.5541877746582
1 1994 14.0655822753906
1 1994 8.98928165435791
1 1994 7.80481147766113
2 1994 4.36454391479492
2 1994 9.7824535369873
1 1994 18.2958316802979
1 1994 16.4829254150391
2 1994 10.7866096496582
2 1994 8.46049976348877
2 1994 18.507345199585
2 1994 18.507345199585
1 1994 16.1518650054932
2 1994 19.0361251831055
1 1994 18.3681926727295
2 1994 8.46049976348877
1 1994 39.6585960388184
2 1994 15.8634376525879
2 1994 8.92916679382324
1 1994 15.8634376525879
2 1994 19.9761810302734
1 1994 9.05273532867432
2 1994 7.61445045471191
1 1994 15.8634376525879
1 1994 10.5976581573486
2 1994 21.0666465759277
2 1994 6.76840019226074
1 1994 3.80722522735596
2 1994 3.68636083602905
2 1994 16.392219543457
2 1994 10.0468435287476
2 1994 21.0666465759277
1 1994 7.28543043136597
1 1994 21.151252746582
2 1994 13.2195320129395
2 1994 21.151252746582
2 1994 12.6907510757446
1 1994 12.2207221984863
2 1994 9.40055561065674
1 1994 20.382116317749
2 1994 8.88352584838867
1 1994 14.3828506469727
1 1994 8.19610977172852
1 1994 22.0242691040039
1 1994 12.3382301330566
1 1994 9.51806259155273
1 1994 17.4497833251953
2 1994 13.3586845397949
2 1994 19.5120296478271
2 1994 12.3382301330566
2 1994 18.507345199585
1 1994 10.0468435287476
2 1994 6.34537553787231
1 1994 16.9209995269775
1 1994 13.2810182571411
1 1994 11.4216747283936
1 1994 14.8058757781982
2 1994 19.3049240112305
1 1994 14.664867401123
1 1994 8.98928165435791
2 1994 13.7483129501343
2 1994 24.9584770202637
2 1994 21.151252746582
2 1994 21.0303859710693
1 1994 19.0361251831055
2 1994 11.5474395751953
1 1994 8.59269523620605
1 1994 13.1842803955078
2 1994 10.9320230484009
2 1994 13.2195320129395
2 1994 5.67530345916748
1 1994 29.6117515563965
1 1994 14.1008338928223
1 1994 13.1842803955078
2 1994 7.20042562484741
2 1994 15.8634376525879
2 1994 16.4509735107422
2 1994 11.6331882476807
1 1994 12.6907510757446
2 1994 12.1619691848755
2 1994 12.1619691848755
1 1994 18.507345199585
1 1994 8.09035301208496
1 1994 15.2289009094238
1 1994 23.0740928649902
2 1994 19.2284088134766
2 1994 11.9671545028687
1 1994 19.0361251831055
1 1994 21.151252746582
2 1994 14.2874631881714
1 1994 10.0468435287476
1 1994 35.7221145629883
1 1994 14.2770938873291
2 1994 15.8634376525879
1 1994 19.0361251831055
1 1994 16.1518650054932
2 1994 20.6705417633057
1 1994 18.6131000518799
1 1994 38.0722503662109
2 1994 24.701639175415
2 1994 17.1010112762451
2 1994 15.0285205841064
1 1994 18.6977062225342
2 1994 20.3052005767822
1 1994 30.50661277771
2 1994 25.1800594329834
1 1994 16.4979763031006
2 1994 26.9678440093994
1 1994 10.9986505508423
2 1994 9.62381935119629
2 1994 14.2770938873291
1 1994 19.7411670684814
1 1994 19.5649070739746
1 1994 9.51806259155273
1 1994 16.9209995269775
1 1994 7.05041694641113
2 1994 15.0408897399902
2 1994 15.0408897399902
1 1994 30.2160720825195
2 1994 19.7411670684814
2 1994 15.8634376525879
1 1994 29.6117515563965
2 1994 14.0639953613281
1 1994 21.151252746582
2 1994 13.9598255157471
1 1994 35.6845741271973
1 1994 25.9102821350098
2 1994 8.46049976348877
1 1994 3.02160716056824
1 1994 10.867714881897
1 1994 7.21065378189087
2 1994 13.1607780456543
1 1994 14.0127038955688
1 1994 14.2770938873291
1 1994 15.3346567153931
2 1994 11.2806673049927
1 1994 11.2806673049927
2 1994 18.507345199585
2 1994 16.392219543457
2 1994 10.4064149856567
2 1994 8.98928165435791
1 1994 21.5159282684326
1 1994 23.1188087463379
1 1994 15.3981103897095
1 1994 13.2810182571411
2 1994 8.46049976348877
1 1994 4.23024988174438
2 1994 10.6360578536987
1 1994 13.7483129501343
1 1994 24.461950302124
1 1994 3.38420009613037
1 1994 9.69432258605957
1 1994 6.53765964508057
1 1994 8.46635818481445
1 1994 16.9209995269775
1 1994 29.082971572876
2 1994 14.8058757781982
1 1994 20.0936870574951
1 1994 13.2724094390869
1 1994 15.4404134750366
2 1994 15.9809455871582
1 1994 25.3815021514893
1 1994 11.8975782394409
1 1994 32.9019470214844
1 1994 24.5354499816895
1 1994 12.6907510757446
2 1994 7.93171882629395
1 1994 31.7268753051758
1 1994 17.7141742706299
1 1994 7.61445045471191
2 1994 20.201602935791
2 1994 7.93985414505005
2 1994 12.0047636032104
1 1994 9.58151626586914
1 1994 15.9809455871582
2 1994 16.9209995269775
2 1994 9.30655002593994
1 1994 9.87058353424072
2 1994 31.7268753051758
1 1994 23.5013904571533
1 1994 13.5643892288208
2 1994 12.7788801193237
2 1994 13.899393081665
2 1994 15.8634376525879
1 1994 13.9598255157471
2 1994 12.3734817504883
2 1994 10.8611669540405
2 1994 17.0385074615479
1 1994 12.6907510757446
2 1994 12.6907510757446
2 1994 6.52163553237915
1 1994 9.72957611083984
1 1994 12.6907510757446
1 1994 14.7566871643066
1 1994 31.7268753051758
2 1994 10.575626373291
2 1994 17.9785633087158
2 1994 13.7483129501343
1 1994 10.9986505508423
2 1994 22.2088146209717
1 1994 23.7951564788818
1 1994 11.4216747283936
2 1994 10.575626373291
2 1994 15.8634376525879
2 1994 10.575626373291
1 1994 14.1008338928223
1 1994 26.4390640258789
2 1994 21.151252746582
1 1994 30.0817794799805
2 1994 31.7268753051758
2 1994 12.6664266586304
1 1994 20.3052005767822
2 1994 12.8890438079834
1 1994 17.2594203948975
2 1994 11.4216747283936
1 1994 32.0793952941895
1 1994 17.9785633087158
1 1994 21.151252746582
1 1994 13.2195320129395
1 1994 16.4509735107422
1 1994 10.575626373291
2 1994 31.7268753051758
2 1994 12.2207221984863
2 1994 9.40055561065674
1 1994 22.6620540618896
1 1994 7.40293788909912
2 1994 11.9655647277832
2 1994 12.7788801193237
2 1994 15.2289009094238
2 1994 16.4979763031006
1 1994 9.72957611083984
2 1994 11.4216747283936
1 1994 23.0740928649902
2 1994 14.1008338928223
1 1994 28.2016677856445
2 1994 18.507345199585
2 1994 16.4509735107422
1 1994 25.3815021514893
1 1994 26.4390640258789
1 1994 18.507345199585
2 1994 13.7483129501343
2 1994 15.8634376525879
2 1994 12.6907510757446
2 1994 28.5541877746582
2 1994 14.4533548355103
1 1994 21.151252746582
1 1994 13.2195320129395
2 1994 8.98928165435791
1 1994 12.0562124252319
